,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn,CLTV
4518,91784,Male,0,1,0,8,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,75.0,0,5413
4519,91786,Male,1,1,0,34,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,0,Mailed check,90.15,0,3202
4520,91791,Male,0,1,0,9,1,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),69.05,0,2907
4521,91792,Male,0,1,1,31,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),59.7,0,2425
4522,91801,Female,0,1,0,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,0,4358
4523,91905,Female,0,0,0,9,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,40.75,0,2973
4524,91911,Male,0,1,0,25,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),95.7,0,4535
4525,91913,Male,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,46.3,0,2546
4526,91914,Female,0,1,1,45,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,0,Mailed check,81.3,0,3111
4527,91916,Female,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.0,0,4277
4528,91917,Female,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),66.15,0,4933
4529,91932,Male,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.6,0,3854
4530,91934,Male,0,0,0,34,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.8,0,2711
4531,91935,Female,0,1,0,70,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,101.75,0,5596
4532,91941,Female,0,0,0,13,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Mailed check,55.15,0,3161
4533,91945,Female,0,0,0,61,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,103.95,0,4148
4534,91950,Male,0,0,0,41,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),99.65,0,2640
4535,91962,Male,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.7,0,2071
4536,91963,Male,1,0,0,55,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),50.05,0,4932
4537,91977,Male,0,1,0,69,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),60.25,0,5717
4538,91980,Female,1,1,0,69,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Credit card (automatic),87.3,0,4148
4539,92004,Male,0,1,1,47,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.25,0,2320
4540,92007,Female,0,1,1,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.3,0,4456
4541,92008,Male,1,1,0,33,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,50.0,0,5600
4542,92014,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.95,0,5096
4543,92019,Male,1,1,0,37,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),72.25,0,4121
4544,92020,Female,1,1,1,62,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),96.1,0,5868
4545,92021,Female,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,0,4121
4546,92024,Male,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),55.3,0,4028
4547,92025,Female,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0,5052
4548,92026,Male,0,0,0,9,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,69.5,0,3628
4549,92027,Male,0,1,1,17,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,25.15,0,3931
4550,92036,Female,0,1,0,24,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,79.65,0,3816
4551,92037,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.25,0,5033
4552,92040,Male,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),113.8,0,4598
4553,92054,Female,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.55,0,4169
4554,92056,Female,0,0,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.7,0,3838
4555,92060,Female,1,1,0,60,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),100.5,0,6442
4556,92064,Female,0,0,0,49,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),74.45,0,4517
4557,92065,Female,1,0,0,30,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,0,5655
4558,92066,Female,0,1,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.05,0,6160
4559,92067,Male,0,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,0,4295
4560,92069,Female,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.05,0,3248
4561,92070,Male,0,0,0,39,1,No,Fiber optic,No,No,Yes,Yes,No,No,One year,0,Electronic check,81.9,0,3446
4562,92071,Male,1,0,0,8,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,0,5242
4563,92075,Female,0,1,1,51,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,1,Electronic check,90.15,0,5692
4564,92078,Male,0,1,1,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.35,0,5747
4565,92082,Male,1,0,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.65,0,4788
4566,92083,Female,1,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.55,0,5209
4567,92086,Male,0,1,0,38,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.0,0,2187
4568,92091,Female,0,1,0,28,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),89.9,0,3676
4569,92101,Female,0,1,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,0,3846
4570,92102,Male,1,1,0,49,1,No,DSL,No,Yes,No,No,No,No,Two year,0,Mailed check,49.8,0,4306
4571,92103,Female,0,1,1,37,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,0,3753
4572,92104,Female,0,0,0,10,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,54.25,0,2253
4573,92105,Male,0,1,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),109.9,0,5416
4574,92106,Male,0,0,0,7,0,No phone service,DSL,No,No,Yes,Yes,No,No,One year,1,Credit card (automatic),35.5,0,5124
4575,92107,Female,0,0,0,51,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Credit card (automatic),87.55,0,6021
4576,92109,Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,88.4,0,2952
4577,92110,Male,0,0,0,4,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,50.8,0,4521
4578,92111,Male,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Electronic check,99.0,0,5295
4579,92114,Female,1,1,1,24,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,96.55,0,4309
4580,92115,Male,0,1,0,22,1,No,DSL,Yes,No,No,No,Yes,No,One year,1,Bank transfer (automatic),59.75,0,3947
4581,92116,Male,0,0,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,111.5,0,2827
4582,92117,Female,0,1,1,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),24.25,0,5531
4583,92122,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.5,0,4454
4584,92123,Male,0,0,0,30,1,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Electronic check,70.4,0,3380
4585,92124,Female,0,0,0,1,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,30.55,0,5565
4586,92126,Male,0,1,1,16,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,84.9,0,2269
4587,92131,Male,0,1,0,71,1,No,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),54.5,0,4957
4588,92139,Male,0,0,0,43,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.35,0,4898
4589,92154,Male,0,1,0,50,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,1,Bank transfer (automatic),44.45,0,5363
4590,92203,Female,0,0,0,41,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),98.05,0,5614
4591,92220,Female,0,1,0,40,1,Yes,DSL,No,Yes,No,No,Yes,No,One year,0,Bank transfer (automatic),63.9,0,2654
4592,92223,Female,0,1,1,3,1,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),69.15,0,2301
4593,92225,Female,0,0,0,37,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,0,Bank transfer (automatic),64.65,0,5255
4594,92230,Female,0,1,1,32,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.85,0,3149
4595,92233,Female,0,1,1,32,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,89.6,0,4444
4596,92234,Female,0,0,0,59,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,83.25,0,4094
4597,92236,Female,0,1,0,30,1,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),70.25,0,5417
4598,92240,Female,0,1,1,27,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.5,0,2645
4599,92242,Male,0,0,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0,3444
4600,92243,Female,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),73.0,0,4156
4601,92249,Female,0,1,1,69,1,Yes,DSL,Yes,No,No,Yes,No,No,Two year,0,Credit card (automatic),61.4,0,5266
4602,92250,Male,0,0,0,26,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,84.3,0,5471
4603,92251,Male,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,0,6058
4604,92252,Male,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.4,0,5397
4605,92253,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.75,0,3631
4606,92254,Male,0,1,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.45,0,4613
4607,92256,Female,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),75.75,0,4489
4608,92257,Male,0,0,0,44,1,No,DSL,Yes,No,No,Yes,Yes,No,One year,0,Electronic check,65.4,0,5827
4609,92259,Male,0,1,1,69,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.75,0,4665
4610,92260,Male,1,0,0,11,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,78.5,0,4333
4611,92264,Male,0,0,0,29,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),48.95,0,4825
4612,92266,Female,0,1,0,57,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.65,0,5106
4613,92267,Male,0,0,0,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),18.25,0,5327
4614,92268,Female,0,0,0,42,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),54.55,0,5387
4615,92273,Male,0,0,1,23,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),40.65,0,5230
4616,92274,Female,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,0,2047
4617,92275,Male,0,1,1,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.8,0,5105
4618,92280,Male,0,0,0,67,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),88.8,0,4081
4619,92281,Male,0,0,0,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.05,0,4568
4620,92283,Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,0,3527
4621,92284,Female,0,1,1,23,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),77.15,0,2572
4622,92285,Female,0,0,1,25,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),35.05,0,2754
4623,92301,Female,1,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.1,0,4474
4624,92304,Female,0,1,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.05,0,2115
4625,92305,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.2,0,5066
4626,92308,Male,0,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,49.2,0,2782
4627,92309,Male,0,0,0,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.6,0,5448
4628,92310,Female,0,1,1,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.65,0,3916
4629,92311,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),104.9,0,6378
4630,92313,Female,0,0,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,106.5,0,4434
4631,92315,Male,0,0,0,26,1,No,Fiber optic,No,Yes,No,No,No,No,One year,0,Bank transfer (automatic),75.5,0,5184
4632,92321,Female,0,1,1,4,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,58.5,0,5605
4633,92324,Male,0,0,0,48,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),78.9,0,4063
4634,92327,Female,1,1,0,12,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,79.2,0,3355
4635,92328,Male,0,1,0,60,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),109.45,0,4350
4636,92332,Male,0,0,0,55,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Electronic check,59.2,0,5162
4637,92333,Male,0,0,0,1,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,29.15,0,3923
4638,92335,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0,2313
4639,92338,Female,0,0,0,42,1,No,DSL,No,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),66.5,0,4668
4640,92339,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),49.55,0,5277
4641,92342,Male,0,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),73.6,0,5510
4642,92345,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),82.65,0,4324
4643,92346,Male,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.0,0,2597
4644,92352,Female,0,0,0,11,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,25.2,0,4998
4645,92354,Female,0,0,0,5,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.45,0,4855
4646,92358,Male,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.9,0,4938
4647,92359,Female,0,1,0,55,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),77.75,0,4621
4648,92363,Female,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,26.2,0,2211
4649,92364,Female,0,1,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,0,4408
4650,92372,Male,1,1,1,52,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,80.85,0,6090
4651,92374,Male,0,1,0,43,1,No,DSL,No,No,No,No,Yes,No,One year,1,Mailed check,56.35,0,4928
4652,92376,Female,0,1,1,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.3,0,5829
4653,92377,Male,0,0,0,3,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.4,0,4639
4654,92384,Male,0,1,1,55,1,No,DSL,No,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),55.25,0,5821
4655,92386,Male,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.1,0,5880
4656,92389,Female,0,0,1,12,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.05,0,4621
4657,92392,Female,0,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.2,0,4016
4658,92398,Male,0,1,1,27,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.75,0,4994
4659,92399,Female,0,0,0,58,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,95.3,0,6460
4660,92404,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,0,2788
4661,92407,Male,0,0,0,6,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.1,0,5741
4662,92410,Female,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,0,5546
4663,92411,Male,0,1,0,8,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,54.75,0,4099
4664,92501,Male,0,0,0,12,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,81.45,0,2916
4665,92504,Male,0,1,0,43,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,80.2,0,5888
4666,92505,Male,0,0,0,42,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,100.3,0,3286
