,Zip Code,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Churn,CLTV,Gender_Female,Gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes
3286,91759,0,0,0,-0.34085201761268624,1,0,-0.3260776704253204,0,-0.839600819800354,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3287,91762,0,1,0,-0.4222869631687143,1,1,-1.4726361948439062,0,-0.5691151552051386,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3288,91763,0,1,0,1.5321517301759575,1,1,0.7041633225305103,0,1.6514030975812077,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3289,91764,0,1,1,-0.3001345448346723,1,0,-0.1466163361684983,0,-1.0213333757002643,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
3290,91765,0,1,1,0.1884751285014957,1,0,-1.4942380221155607,0,-1.3991680384317058,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3291,91766,1,1,1,-0.4222869631687143,1,0,0.684223174279752,0,-1.47439686389725,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3292,91767,0,1,0,1.0842595296178037,1,1,0.24387823374217918,0,1.5423635640412616,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
3293,91775,0,1,1,-1.2773538915070082,1,1,0.541318778482653,0,-0.003631062660766403,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3294,91776,0,0,0,-1.1959189459509803,1,1,-1.4709745158230096,0,0.7571098690132768,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3295,91780,0,1,0,0.8399546929497197,1,1,1.563251376334001,0,1.109586500688917,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3296,91784,0,0,0,-1.2773538915070082,1,0,-1.4809445899483886,0,-0.6882979011674053,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3297,91786,0,0,0,-0.5037219087247422,1,1,-1.4975613801573535,0,-1.3019622527178003,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3298,91790,0,0,0,0.7585197473936917,1,1,-1.4925763430946641,0,0.5821394547282469,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3299,91791,0,1,0,0.7585197473936917,1,1,-0.14163129910580885,0,-0.1633866583123155,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3300,91792,0,1,1,-0.7887442181708402,1,0,-1.5025464172200433,0,-1.3391540315996424,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3301,91801,0,0,0,-1.2773538915070082,1,0,-1.4576810836558376,0,-0.4220385750814902,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3302,91803,0,0,1,-1.2773538915070082,1,1,-1.4526960465931482,0,-0.8548156384338348,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3303,91901,0,0,0,1.2471294207298596,1,0,0.22393808549142136,0,0.795992183298839,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3304,91902,0,0,0,-1.1959189459509803,1,0,-0.3360477445506995,0,-1.8868875024049534,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3305,91905,0,0,0,0.5549323835036216,1,0,-1.5141781703663186,0,-1.3729647396740443,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3306,91906,0,0,0,-1.2773538915070082,1,1,-0.4972306095776602,0,0.33447601808325284,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3307,91911,0,1,1,1.5728692029539715,1,0,-1.4709745158230096,0,0.4570398348529598,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3308,91913,0,1,1,0.9213896385057476,1,1,0.8520527553902989,0,0.17133935162426356,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
3309,91914,0,0,0,1.5321517301759575,1,1,0.8470677183276092,0,0.7833131677709384,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
3310,91916,0,1,1,1.4099993118419156,1,0,1.3239695973249048,0,0.28967682988467025,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3311,91931,0,1,0,-0.7480267453928262,1,0,-0.483937177410488,0,-0.12450434402675328,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
3312,91932,0,1,1,-0.5037219087247422,1,1,1.021544015521742,0,-1.0264049819114245,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
3313,91941,0,1,1,0.6770848018376636,1,1,1.018220657479949,0,1.4671347385757172,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3314,91942,0,0,0,1.6135866757319857,1,1,1.2142987819457358,0,0.9405329603169073,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
3315,91945,0,1,0,0.5549323835036216,1,0,-0.38755979419849096,0,-0.8810189371914963,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3316,91948,0,0,0,-0.34085201761268624,1,1,0.667606384070787,0,-1.2334955688671363,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3317,91950,0,1,1,-1.114484000394952,0,0,-1.014012785076472,0,0.5914373994487074,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3318,91962,0,1,1,0.02560523738943971,1,0,0.7922323106380245,0,-0.6358913036520824,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
3319,91963,0,0,0,0.39206249239156565,1,1,-0.15326305225208442,0,1.34203511870043,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3320,91977,0,0,0,-0.38156949039070026,1,1,1.1694334483815305,0,-0.7483119079994688,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
3321,91978,0,0,0,-0.9923315820609102,1,0,0.19735122115707743,0,0.46126617336226006,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3322,91980,0,0,0,1.3692818390639017,1,1,-0.3310627074880101,0,0.1865541702577444,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3323,92004,1,0,0,-0.34085201761268624,1,0,-0.3310627074880101,0,-0.05941873098352957,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3324,92008,0,0,0,0.8399546929497197,1,1,1.1810652015278058,0,0.8255765528639407,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
3325,92009,0,0,0,1.1249770023958177,0,0,-0.37094300398952595,0,-0.19212576017555713,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3326,92019,0,0,0,-0.5037219087247422,1,1,-1.509193133303629,0,1.1924227354712016,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3327,92020,0,1,1,-0.38156949039070026,1,0,0.6925315693842344,0,-0.7500024434031889,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3328,92021,0,1,0,1.6135866757319857,1,1,0.5330103833781704,0,0.24403237398422767,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3329,92025,0,0,0,-0.46300443594672824,1,0,-1.5008847381991466,0,0.13668337584800158,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3330,92027,1,0,0,-0.055829708166588284,1,1,0.8620228295156779,0,-0.7669077974403898,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3331,92028,0,0,0,1.0028245840617755,1,0,0.16577931976004381,0,0.07328829820849797,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
3332,92029,0,1,1,0.5142149107256077,1,1,-1.4875913060319748,0,0.6497608708770508,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3333,92036,0,0,0,-0.9108966365048822,1,1,1.0132356204172592,0,0.3463097659092935,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
3334,92040,0,0,1,-0.7480267453928262,1,0,-1.489252985052871,0,1.1577667596949397,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3335,92054,0,1,0,-0.21869959927864427,1,0,0.5346720623990668,0,0.2803788851642097,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3336,92059,0,1,1,1.4914342573979436,1,1,0.9484301386022957,0,0.6801905081440125,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
3337,92064,0,1,0,0.1070401829454677,0,1,-0.6118864620195186,0,0.1493623913759023,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3338,92066,0,1,0,0.5142149107256077,1,0,0.46488154352141403,0,-1.525958193710713,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3339,92067,0,0,0,-0.6258743270587842,1,1,0.624402729527478,0,0.9836416131117698,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3340,92070,0,0,0,-0.4222869631687143,1,0,-1.5008847381991466,0,-1.8573031328398517,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3341,92075,0,1,0,1.4099993118419156,1,0,0.1026355169659766,0,0.3310949472758126,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
3342,92078,0,1,1,1.4099993118419156,1,1,1.3588648567637318,0,1.6759158609351492,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3343,92084,1,0,0,-0.9516141092828962,1,0,0.35687240716314145,0,-1.1658741527183325,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3344,92086,0,0,0,-1.114484000394952,1,0,-1.4826062689692852,0,0.5238159832999036,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3345,92091,0,0,0,0.8806721657277337,0,0,-0.6501050795001381,0,0.8746020795718236,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3346,92107,0,1,0,1.5321517301759575,1,1,0.48149833373037904,0,0.5787583839208067,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
3347,92109,0,1,1,0.8399546929497197,1,0,0.6958549274260277,0,1.3158318199427685,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3348,92111,0,0,0,-0.055829708166588284,1,0,-1.4842679479901817,0,-1.1109317520974293,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3349,92113,0,1,1,-0.7887442181708402,1,0,-0.09842764456249993,0,0.29474843609583057,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3350,92114,0,1,1,-0.17798212650063028,1,0,-0.4939072515358671,0,0.7182275547277146,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3351,92116,0,1,0,0.2291926012795097,1,0,-1.4742978738648027,0,-0.5446023918511972,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3352,92119,0,1,0,0.7992372201717056,1,1,0.3535490491213486,0,0.6852621143551728,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3353,92120,0,1,1,1.2064119479518456,1,0,1.4419488078085567,0,0.7588004044169969,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3354,92121,0,0,0,-0.6665917998367983,1,1,0.7141333966558892,0,-0.751692978806909,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3355,92123,0,0,0,-0.8294616909488542,1,0,1.028190731605328,0,0.952366708142948,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
3356,92124,0,1,1,1.6135866757319857,1,1,1.7310809574445476,0,-0.2918673489950428,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3357,92126,1,0,0,1.5728692029539715,1,0,1.3621882148055247,0,0.44013448081575884,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3358,92127,0,1,0,-0.34085201761268624,1,0,-1.4826062689692852,0,-0.6992863812915859,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3359,92128,0,0,0,-0.7073092726148122,1,0,-1.5008847381991466,0,-1.4186091955744868,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3360,92130,0,0,1,-1.2366364187289942,1,0,-0.12667618791774027,0,-1.0382387297374653,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3361,92131,0,1,1,-1.114484000394952,0,0,-1.3197617249214282,0,-1.9688784694853783,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3362,92173,0,1,0,0.3513450196135517,1,1,-0.14827801518939496,0,0.1392191789535817,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
3363,92201,0,0,1,0.4327799651695797,1,1,-0.026975446663950194,0,-0.16507719371603558,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3364,92203,1,1,0,-1.2773538915070082,1,0,0.3169921106616253,0,-1.210673340916915,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3365,92210,1,0,0,-1.2773538915070082,1,1,0.19402786311528417,0,-1.5420182800460538,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3366,92223,0,1,0,1.5728692029539715,1,0,0.8570377924529882,0,0.512827503175723,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3367,92225,0,0,0,-1.0330490548389242,1,0,-1.5058697752618362,0,-1.5217318552014127,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3368,92227,1,0,0,-0.17798212650063028,1,0,-0.010358656454985184,0,-0.4905052589321541,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3369,92230,1,0,0,-0.6665917998367983,1,0,0.16245596171825102,0,1.0225239273973319,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3370,92231,0,0,0,-1.0330490548389242,1,0,-1.5042080962409397,0,-0.10928952539327241,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3371,92233,0,0,0,1.4914342573979436,1,1,1.5200477217906923,0,0.34039289199627315,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3372,92234,0,0,1,-1.2773538915070082,0,0,-1.3313934780677035,0,-1.1286823738364904,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3373,92236,0,0,0,-1.1959189459509803,1,1,0.4200162099572087,0,0.953211975844808,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3374,92240,0,1,0,1.4914342573979436,1,1,0.6858848533006489,0,1.3318919062781096,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3375,92241,0,1,0,1.5728692029539715,0,1,-0.5703444864971061,0,0.3336307503813928,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3376,92242,0,1,1,1.4914342573979436,1,0,-1.5075314542827327,0,1.6970475534816503,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3377,92243,0,0,0,0.6363673290596497,1,1,1.2990444120114573,0,-0.08139569123189083,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3378,92251,0,0,0,0.5142149107256077,1,1,1.4519188819339357,0,0.5855205255356871,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3379,92252,0,0,0,0.7585197473936917,1,0,0.5396570994617566,0,-0.23607968067227963,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3380,92254,0,0,0,1.6135866757319857,1,0,0.7274268288230613,0,0.1865541702577444,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3381,92256,0,1,1,0.1884751285014957,1,1,0.9367983854560203,0,-0.7931110961980513,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
3382,92257,0,1,0,1.5728692029539715,1,0,0.850391076369402,0,1.7604426311211538,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3383,92259,0,0,0,1.3692818390639017,1,1,-1.3164383668796351,0,1.4713610770850174,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3384,92260,0,1,0,0.7585197473936917,1,1,0.38678262953927867,0,1.6776063963388692,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3385,92262,0,1,0,-0.09654718094460228,1,0,-1.5025464172200433,0,0.6784999727402924,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3386,92264,0,0,0,0.06632271016745371,1,0,0.684223174279752,0,-0.4921957943358742,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3387,92266,0,1,1,1.2878468935078735,1,1,-1.3280701200259106,0,1.5896985553454241,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3388,92267,1,1,0,1.3285643662858877,1,1,1.2757809057189067,0,1.724941387643032,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
3389,92268,0,0,0,0.5956498562816357,1,0,1.1960203127158744,0,-1.5994964837725372,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3390,92274,0,1,1,1.4099993118419156,1,0,0.9750170029366396,0,0.34039289199627315,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3391,92275,0,0,0,0.2699100740575237,1,0,-1.509193133303629,0,-1.5158149812883923,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3392,92276,0,0,0,-0.7480267453928262,1,0,-1.4909146640737678,0,-0.46176615706891244,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3393,92278,1,0,0,0.9621071112837616,1,1,1.2059903868412534,0,0.9413782280187674,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
3394,92280,0,0,0,-0.7480267453928262,1,0,-0.18815831169091085,0,1.1138128391982172,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3395,92282,0,1,0,-0.6665917998367983,1,1,-0.2961674480491834,0,-1.6366882626543793,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3396,92283,0,1,1,1.5321517301759575,1,1,1.3721582889309034,0,0.15443399758706258,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3397,92284,1,1,0,1.6135866757319857,1,1,0.6426811987573394,0,0.22881755535074683,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3398,92285,0,1,1,-0.38156949039070026,1,1,0.35022569107955537,0,1.270187364042326,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3399,92301,0,0,1,-0.46300443594672824,1,0,-1.3313934780677035,0,0.847553513112302,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3400,92310,0,0,0,0.1477576557234817,1,0,-0.29782912707008,0,0.31249905783489157,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
3401,92311,0,0,0,0.7178022746156777,0,0,-0.8328897717987532,0,0.653987209386351,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3402,92313,0,1,1,0.6363673290596497,0,1,-1.1718722920616396,0,-1.0196428402965443,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3403,92314,0,0,1,0.7178022746156777,1,0,-1.4826062689692852,0,-0.1160516670081528,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3404,92315,0,1,0,1.6135866757319857,1,0,0.4914684078557579,0,0.30911798702745136,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
3405,92316,0,0,1,-0.9108966365048822,1,0,-1.3280701200259106,0,0.6861073820570328,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3406,92320,0,0,0,-0.5851568542807702,1,0,-1.4992230591782503,0,-0.05688292787794943,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
